FRAME: 0
-0.03006446361541748 -0.5716671943664551 -1.5238362550735474
0.1517646312713623 -0.10947936773300171 -1.5073037147521973
0.30234038829803467 0.7939270734786987 -0.6223700046539307
-0.04363793134689331 -0.09014207124710083 -1.449627310037613
0.14332866668701172 0.11932075023651123 -1.1261033862829208
0.20977568626403809 0.4205915927886963 -0.950735580176115
0.15487051010131836 -0.3896080255508423 -1.5065467953681946
0.072620689868927 -0.3945107161998749 -1.233942274004221
0.00417780876159668 -0.14986532926559448 -0.9773589670658112
-0.200350821018219 0.7621974945068359 -0.4720780849456787
-0.05070984363555908 -0.08029371500015259 -1.4338675439357758
0.009011983871459961 0.09754014015197754 -0.874083012342453
-0.05096423625946045 0.39430856704711914 -0.7423206865787506
-0.009629130363464355 -0.39941340684890747 -0.9613377526402473
0.08194124698638916 -0.14603394269943237 -1.1903149038553238
FRAME: 1
-0.03642559051513672 -0.5690943896770477 -1.4251527190208435
0.1334073543548584 -0.09736770391464233 -1.5309205055236816
0.30388689041137695 0.7939226627349854 -0.698104590177536
-0.05941426753997803 -0.09002673625946045 -1.3654903173446655
0.1404116153717041 0.11952519416809082 -1.1652683913707733
0.20961987972259521 0.4129598140716553 -0.9439373910427094
0.14230811595916748 -0.37822210788726807 -1.5381282567977905
0.06642040610313416 -0.3878743648529053 -1.2189944982528687
0.0021806955337524414 -0.1500512957572937 -0.9682961851358414
-0.2026699185371399 0.7571717500686646 -0.4174427390098572
-0.07301777601242065 -0.1098434329032898 -1.44252809882164
0.00904536247253418 0.09758377075195312 -0.8349534869194031
-0.05143773555755615 0.3828822374343872 -0.645652711391449
-0.00946730375289917 -0.3975266218185425 -0.8998607397079468
0.07567673921585083 -0.14031916856765747 -1.1865408718585968
FRAME: 2
-0.04782897233963013 -0.5641009211540222 -1.331171691417694
0.09807014465332031 -0.09808653593063354 -1.5274592638015747
0.3036147356033325 0.7930829524993896 -0.844069093465805
-0.08101588487625122 -0.09814763069152832 -1.2776288092136383
0.1359541416168213 0.11905717849731445 -1.1978185176849365
0.20878350734710693 0.400040864944458 -0.9829504210501909
0.12309551239013672 -0.3787747025489807 -1.540430724620819
0.05681973695755005 -0.3858799636363983 -1.184594377875328
-0.004484772682189941 -0.15009522438049316 -0.9501467272639275
-0.20910799503326416 0.7432193756103516 -0.37972402572631836
-0.10181188583374023 -0.13588035106658936 -1.4493699967861176
0.0093841552734375 0.09905683994293213 -0.8024733066558838
-0.05416184663772583 0.3761173486709595 -0.5760570466518402
-0.009456038475036621 -0.3929852247238159 -0.828758031129837
0.06623983383178711 -0.1398589313030243 -1.1714520156383514
